run,block,trigger,start_s,end_s,allowed,match
3,2,103,525.149000,525.151000,1,1
3,2,63,525.808000,525.810000,1,1
3,2,81,528.460000,528.462000,1,1
3,2,72,529.119000,529.121000,1,1
3,2,81,531.771000,531.773000,1,1
3,2,47,532.430000,532.432000,1,1
3,2,81,535.082000,535.084000,1,1
3,2,57,535.733000,535.735000,1,1
3,2,81,538.385000,538.387000,1,1
3,2,73,539.036000,539.038000,1,1
3,2,81,541.688000,541.690000,1,1
3,2,76,542.338000,542.340000,1,1
3,2,81,544.991000,544.993000,1,1
3,2,80,545.650000,545.652000,1,1
3,2,81,548.302000,548.304000,1,1
3,2,77,548.952000,548.954000,1,1
3,2,81,551.605000,551.607000,1,1
3,2,45,552.263000,552.265000,1,1
3,2,81,554.916000,554.918000,1,1
3,2,59,555.666000,555.668000,1,1
3,2,81,558.318000,558.320000,1,1
3,2,102,558.969000,558.971000,1,1
3,2,100,559.519000,559.521000,1,1
3,2,201,559.996000,559.998000,1,0
3,2,101,NaN,NaN,1,MISSING
3,2,103,561.621000,561.623000,1,1
3,2,58,562.280000,562.282000,1,1
3,2,81,564.932000,564.934000,1,1
3,2,46,565.583000,565.585000,1,1
3,2,81,568.235000,568.237000,1,1
3,2,67,568.886000,568.888000,1,1
3,2,81,571.538000,571.540000,1,1
3,2,61,572.197000,572.199000,1,1
3,2,81,574.849000,574.851000,1,1
3,2,57,575.508000,575.510000,1,1
3,2,81,578.160000,578.162000,1,1
3,2,50,578.819000,578.821000,1,1
3,2,81,581.471000,581.473000,1,1
3,2,68,582.130000,582.132000,1,1
3,2,81,584.782000,584.784000,1,1
3,2,60,585.441000,585.443000,1,1
3,2,81,588.093000,588.095000,1,1
3,2,42,588.752000,588.754000,1,1
3,2,81,591.405000,591.406000,1,1
3,2,49,592.055000,592.057000,1,1
3,2,81,594.707000,594.709000,1,1
3,2,73,595.366000,595.368000,1,1
3,2,81,598.018000,598.020000,1,1
3,2,102,598.669000,598.671000,1,1
3,2,201,599.362000,599.364000,1,0
3,2,100,599.586000,599.588000,1,1
3,2,201,600.547000,600.549000,1,0
3,2,101,NaN,NaN,1,MISSING
3,2,103,601.321000,601.323000,1,1
3,2,63,601.980000,601.982000,1,1
3,2,81,604.632000,604.634000,1,1
4,1,11,20.646000,20.648000,1,1
4,1,81,23.299000,23.301000,1,1
4,1,33,23.966000,23.968000,1,1
4,1,81,26.618000,26.620000,1,1
4,1,20,27.285000,27.287000,1,1
4,1,81,29.937000,29.939000,1,1
4,1,102,30.588000,30.590000,1,1
4,1,100,31.080000,31.082000,1,1
4,1,201,31.876000,31.878000,1,0
4,1,101,NaN,NaN,1,MISSING
4,1,103,33.249000,33.251000,1,1
4,1,19,33.916000,33.918000,1,1
4,1,81,36.568000,36.570000,1,1
4,1,21,37.227000,37.229000,1,1
4,1,81,39.879000,39.881000,1,1
4,1,37,40.538000,40.540000,1,1
4,1,81,43.190000,43.192000,1,1
4,1,26,43.849000,43.851000,1,1
4,1,81,46.501000,46.503000,1,1
4,1,34,47.152000,47.154000,1,1
4,1,81,49.804000,49.806000,1,1
4,1,40,50.463000,50.465000,1,1
4,1,81,53.115000,53.117000,1,1
4,1,23,53.766000,53.768000,1,1
4,1,81,56.418000,56.420000,1,1
4,1,18,57.077000,57.079000,1,1
4,1,81,59.729000,59.731000,1,1
4,1,6,60.388000,60.390000,1,1
4,1,81,63.040000,63.042000,1,1
4,1,12,63.691000,63.693000,1,1
4,1,81,66.343000,66.345000,1,1
4,1,102,67.002000,67.004000,1,1
4,1,100,67.352000,67.354000,1,1
4,1,101,NaN,NaN,1,MISSING
4,1,103,69.654000,69.656000,1,1
4,1,13,70.613000,70.615000,1,1
4,1,81,73.265000,73.267000,1,1
4,1,5,73.916000,73.918000,1,1
4,1,81,76.568000,76.570000,1,1
4,1,31,77.219000,77.221000,1,1
4,1,81,79.871000,79.873000,1,1
4,1,2,80.521000,80.523000,1,1
4,1,81,83.174000,83.176000,1,1
4,1,23,83.824000,83.826000,1,1
4,1,81,86.476000,86.478000,1,1
4,1,16,87.135000,87.137000,1,1
4,1,81,89.788000,89.790000,1,1
4,1,39,90.446000,90.448000,1,1
4,1,81,93.099000,93.101000,1,1
4,1,17,93.758000,93.760000,1,1
4,1,81,96.410000,96.412000,1,1
4,1,13,97.069000,97.071000,1,1
4,1,81,99.721000,99.723000,1,1
4,1,4,100.371000,100.373000,1,1
4,1,81,103.024000,103.026000,1,1
4,1,1,103.674000,103.676000,1,1
4,1,81,106.326000,106.328000,1,1
4,1,36,106.977000,106.979000,1,1
4,1,81,109.629000,109.631000,1,1
4,1,10,110.296000,110.298000,1,1
4,1,81,112.949000,112.951000,1,1
4,1,15,113.607000,113.609000,1,1
4,1,81,116.260000,116.262000,1,1
4,1,22,116.919000,116.921000,1,1
4,1,81,119.571000,119.573000,1,1
4,1,39,120.221000,120.223000,1,1
4,1,81,122.874000,122.876000,1,1
4,1,21,123.524000,123.526000,1,1
4,1,81,126.176000,126.178000,1,1
4,1,3,126.835000,126.837000,1,1
4,1,81,129.487000,129.489000,1,1
4,1,19,130.146000,130.148000,1,1
4,1,81,132.799000,132.801000,1,1
4,1,29,133.457000,133.459000,1,1
4,1,81,136.110000,136.112000,1,1
4,1,102,136.769000,136.771000,1,1
4,1,100,137.519000,137.521000,1,1
4,1,101,NaN,NaN,1,MISSING
4,1,103,139.421000,139.423000,1,1
4,1,36,140.372000,140.374000,1,1
4,1,81,143.024000,143.026000,1,1
4,1,32,143.683000,143.685000,1,1
4,1,81,146.335000,146.337000,1,1
4,1,4,146.994000,146.996000,1,1
4,1,81,149.646000,149.648000,1,1
4,1,34,150.305000,150.307000,1,1
4,1,81,152.957000,152.959000,1,1
4,1,12,153.608000,153.610000,1,1
4,1,81,156.260000,156.262000,1,1
4,1,29,156.919000,156.921000,1,1
4,1,81,159.571000,159.573000,1,1
4,1,20,160.230000,160.232000,1,1
4,1,81,162.882000,162.884000,1,1
4,1,31,163.541000,163.543000,1,1
4,1,81,166.193000,166.195000,1,1
4,1,9,166.844000,166.846000,1,1
4,1,81,169.496000,169.498000,1,1
4,1,10,170.146000,170.148000,1,1
4,1,81,172.799000,172.801000,1,1
4,1,27,173.449000,173.451000,1,1
4,1,81,176.101000,176.103000,1,1
4,1,102,176.752000,176.754000,1,1
4,1,100,177.202000,177.204000,1,1
4,1,101,NaN,NaN,1,MISSING
4,1,103,179.404000,179.406000,1,1
4,1,7,180.363000,180.365000,1,1
4,1,81,183.016000,183.018000,1,1
4,1,27,183.674000,183.676000,1,1
4,1,81,186.327000,186.329000,1,1
4,1,35,186.986000,186.988000,1,1
4,1,81,189.638000,189.640000,1,1
4,1,16,190.297000,190.299000,1,1
4,1,81,192.949000,192.951000,1,1
4,1,5,193.608000,193.610000,1,1
4,1,81,196.260000,196.262000,1,1
4,1,2,196.911000,196.913000,1,1
4,1,81,199.563000,199.565000,1,1
4,1,3,200.222000,200.224000,1,1
4,1,81,202.874000,202.876000,1,1
4,1,14,203.524000,203.526000,1,1
4,1,81,206.177000,206.179000,1,1
4,1,28,206.836000,206.837000,1,1
4,1,81,209.488000,209.490000,1,1
4,1,6,210.138000,210.140000,1,1
4,1,81,212.790000,212.792000,1,1
4,1,17,213.449000,213.451000,1,1
4,1,81,216.102000,216.104000,1,1
4,1,26,216.760000,216.762000,1,1
4,1,81,219.413000,219.415000,1,1
4,1,25,220.072000,220.074000,1,1
4,1,81,222.724000,222.726000,1,1
4,1,102,223.374000,223.376000,1,1
4,1,100,223.875000,223.877000,1,1
4,1,201,224.302000,224.304000,1,0
4,1,101,NaN,NaN,1,MISSING
4,1,103,226.027000,226.029000,1,1
4,1,32,226.685000,226.687000,1,1
4,1,81,229.338000,229.340000,1,1
4,1,15,229.988000,229.990000,1,1
4,1,81,232.640000,232.642000,1,1
4,1,11,233.291000,233.293000,1,1
4,1,81,235.943000,235.945000,1,1
4,1,28,236.594000,236.596000,1,1
4,1,81,239.246000,239.248000,1,1
4,1,9,239.905000,239.907000,1,1
4,1,81,242.557000,242.559000,1,1
4,1,102,243.208000,243.210000,1,1
4,1,100,243.908000,243.910000,1,1
4,1,101,NaN,NaN,1,MISSING
4,1,103,245.860000,245.862000,1,1
4,1,102,246.819000,246.821000,1,1
4,1,100,247.336000,247.338000,1,1
4,1,201,247.863000,247.865000,1,0
4,1,101,NaN,NaN,1,MISSING
4,1,103,249.471000,249.473000,1,1
4,1,30,250.130000,250.132000,1,1
4,1,81,252.782000,252.784000,1,1
4,1,102,253.433000,253.435000,1,1
4,1,100,254.050000,254.052000,1,1
4,1,101,NaN,NaN,1,MISSING
4,1,103,256.085000,256.087000,1,1
4,1,24,257.044000,257.046000,1,1
4,1,81,259.696000,259.698000,1,1
4,1,30,260.355000,260.357000,1,1
4,1,81,263.008000,263.010000,1,1
4,1,102,263.666000,263.668000,1,1
4,1,100,264.334000,264.336000,1,1
4,1,101,NaN,NaN,1,MISSING
4,1,103,266.319000,266.321000,1,1
4,1,18,267.269000,267.271000,1,1
4,1,81,269.922000,269.924000,1,1
4,1,25,270.572000,270.574000,1,1
4,1,81,273.224000,273.226000,1,1
4,1,1,273.883000,273.885000,1,1
4,1,81,276.536000,276.537000,1,1
4,1,40,277.186000,277.188000,1,1
4,1,81,279.838000,279.840000,1,1
4,1,102,280.497000,280.499000,1,1
4,1,100,281.181000,281.183000,1,1
4,1,201,281.624000,281.626000,1,0
4,1,101,NaN,NaN,1,MISSING
4,1,103,283.149000,283.151000,1,1
4,1,35,283.800000,283.802000,1,1
4,1,81,286.452000,286.454000,1,1
4,2,76,305.293000,305.295000,1,1
4,2,81,307.945000,307.947000,1,1
4,2,60,308.604000,308.606000,1,1
4,2,81,311.256000,311.258000,1,1
4,2,47,311.907000,311.909000,1,1
4,2,81,314.559000,314.561000,1,1
4,2,67,315.218000,315.220000,1,1
4,2,81,317.870000,317.872000,1,1
4,2,57,318.529000,318.531000,1,1
4,2,81,321.181000,321.183000,1,1
4,2,70,321.832000,321.834000,1,1
4,2,81,324.484000,324.486000,1,1
4,2,57,325.143000,325.145000,1,1
4,2,81,327.795000,327.797000,1,1
4,2,42,328.446000,328.448000,1,1
4,2,81,331.098000,331.100000,1,1
4,2,70,331.757000,331.759000,1,1
4,2,81,334.409000,334.411000,1,1
4,2,53,335.060000,335.061000,1,1
4,2,81,337.712000,337.714000,1,1
4,2,56,338.362000,338.364000,1,1
4,2,81,341.014000,341.016000,1,1
4,2,80,341.665000,341.667000,1,1
4,2,81,344.317000,344.319000,1,1
4,2,69,344.968000,344.970000,1,1
4,2,81,347.620000,347.622000,1,1
4,2,77,348.271000,348.273000,1,1
4,2,81,350.923000,350.925000,1,1
4,2,45,351.573000,351.575000,1,1
4,2,81,354.226000,354.228000,1,1
4,2,102,354.876000,354.878000,1,1
4,2,100,355.326000,355.328000,1,1
4,2,201,355.786000,355.788000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,357.528000,357.530000,1,1
4,2,67,358.179000,358.181000,1,1
4,2,81,360.831000,360.833000,1,1
4,2,79,361.490000,361.492000,1,1
4,2,81,364.142000,364.144000,1,1
4,2,43,364.793000,364.795000,1,1
4,2,81,367.445000,367.447000,1,1
4,2,102,368.095000,368.097000,1,1
4,2,100,368.796000,368.798000,1,1
4,2,150,369.257000,369.258000,1,NaN
4,2,101,NaN,NaN,1,MISSING
4,2,103,NaN,NaN,1,MISSING
4,2,58,371.949000,371.951000,1,1
4,2,81,374.601000,374.603000,1,1
4,2,63,375.268000,375.270000,1,1
4,2,81,377.920000,377.922000,1,1
4,2,102,378.571000,378.573000,1,1
4,2,100,378.921000,378.923000,1,1
4,2,201,379.299000,379.301000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,381.223000,381.225000,1,1
4,2,75,381.890000,381.892000,1,1
4,2,81,384.543000,384.545000,1,1
4,2,55,385.201000,385.203000,1,1
4,2,81,387.854000,387.856000,1,1
4,2,72,388.513000,388.515000,1,1
4,2,81,391.165000,391.167000,1,1
4,2,43,391.815000,391.817000,1,1
4,2,81,394.468000,394.470000,1,1
4,2,59,395.118000,395.120000,1,1
4,2,81,397.770000,397.772000,1,1
4,2,65,398.429000,398.431000,1,1
4,2,81,401.081000,401.083000,1,1
4,2,102,401.732000,401.734000,1,1
4,2,100,402.399000,402.401000,1,1
4,2,201,402.842000,402.844000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,404.384000,404.386000,1,1
4,2,44,405.043000,405.045000,1,1
4,2,81,407.695000,407.697000,1,1
4,2,65,408.346000,408.348000,1,1
4,2,81,410.998000,411.000000,1,1
4,2,52,411.640000,411.642000,1,1
4,2,81,414.292000,414.294000,1,1
4,2,72,414.960000,414.962000,1,1
4,2,81,417.612000,417.614000,1,1
4,2,102,418.271000,418.273000,1,1
4,2,100,419.021000,419.023000,1,1
4,2,201,419.415000,419.417000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,420.923000,420.925000,1,1
4,2,76,421.574000,421.576000,1,1
4,2,81,424.226000,424.228000,1,1
4,2,41,424.876000,424.878000,1,1
4,2,81,427.529000,427.531000,1,1
4,2,59,428.179000,428.181000,1,1
4,2,81,430.831000,430.833000,1,1
4,2,50,431.490000,431.492000,1,1
4,2,150,432.451000,432.453000,1,NaN
4,2,81,NaN,NaN,1,MISSING
4,2,54,435.260000,435.262000,1,1
4,2,81,437.912000,437.914000,1,1
4,2,52,438.563000,438.565000,1,1
4,2,81,441.215000,441.217000,1,1
4,2,56,441.874000,441.876000,1,1
4,2,81,444.526000,444.528000,1,1
4,2,102,445.177000,445.179000,1,1
4,2,100,445.794000,445.796000,1,1
4,2,201,446.287000,446.289000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,447.829000,447.831000,1,1
4,2,53,448.479000,448.481000,1,1
4,2,81,451.132000,451.134000,1,1
4,2,80,451.782000,451.784000,1,1
4,2,81,454.434000,454.436000,1,1
4,2,61,455.093000,455.095000,1,1
4,2,81,457.746000,457.748000,1,1
4,2,102,458.396000,458.398000,1,1
4,2,100,459.080000,459.082000,1,1
4,2,201,459.473000,459.475000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,461.048000,461.050000,1,1
4,2,50,461.707000,461.709000,1,1
4,2,81,464.359000,464.361000,1,1
4,2,73,465.010000,465.012000,1,1
4,2,81,467.662000,467.664000,1,1
4,2,68,468.313000,468.315000,1,1
4,2,81,470.965000,470.967000,1,1
4,2,41,471.624000,471.626000,1,1
4,2,81,474.276000,474.278000,1,1
4,2,51,474.935000,474.937000,1,1
4,2,81,477.587000,477.589000,1,1
4,2,45,478.238000,478.240000,1,1
4,2,81,480.890000,480.892000,1,1
4,2,42,481.540000,481.542000,1,1
4,2,81,484.193000,484.195000,1,1
4,2,51,484.843000,484.845000,1,1
4,2,81,487.495000,487.497000,1,1
4,2,49,488.154000,488.156000,1,1
4,2,81,490.807000,490.809000,1,1
4,2,69,491.457000,491.459000,1,1
4,2,81,494.109000,494.111000,1,1
4,2,79,494.760000,494.762000,1,1
4,2,81,497.412000,497.414000,1,1
4,2,46,498.063000,498.065000,1,1
4,2,81,500.715000,500.717000,1,1
4,2,44,501.374000,501.376000,1,1
4,2,81,504.026000,504.028000,1,1
4,2,102,504.685000,504.687000,1,1
4,2,100,505.202000,505.204000,1,1
4,2,101,NaN,NaN,1,MISSING
4,2,103,507.337000,507.339000,1,1
4,2,71,508.296000,508.298000,1,1
4,2,81,510.948000,510.950000,1,1
4,2,102,511.599000,511.601000,1,1
4,2,100,512.099000,512.101000,1,1
4,2,201,512.559000,512.561000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,514.251000,514.253000,1,1
4,2,46,514.910000,514.912000,1,1
4,2,81,517.562000,517.564000,1,1
4,2,74,518.213000,518.215000,1,1
4,2,81,520.865000,520.867000,1,1
4,2,66,521.516000,521.518000,1,1
4,2,81,524.168000,524.170000,1,1
4,2,61,524.827000,524.829000,1,1
4,2,81,527.479000,527.481000,1,1
4,2,75,528.138000,528.140000,1,1
4,2,81,530.790000,530.792000,1,1
4,2,60,531.441000,531.443000,1,1
4,2,81,534.093000,534.095000,1,1
4,2,63,534.743000,534.745000,1,1
4,2,81,537.396000,537.398000,1,1
4,2,68,538.046000,538.048000,1,1
4,2,81,540.698000,540.700000,1,1
4,2,71,541.349000,541.351000,1,1
4,2,81,544.001000,544.003000,1,1
4,2,49,544.660000,544.662000,1,1
4,2,81,547.312000,547.314000,1,1
4,2,62,547.963000,547.965000,1,1
4,2,81,550.615000,550.617000,1,1
4,2,74,551.265000,551.267000,1,1
4,2,81,553.918000,553.920000,1,1
4,2,64,554.577000,554.579000,1,1
4,2,150,556.605000,556.607000,1,NaN
4,2,81,NaN,NaN,1,MISSING
4,2,55,559.289000,559.291000,1,1
4,2,81,561.941000,561.943000,1,1
4,2,66,562.592000,562.594000,1,1
4,2,81,565.244000,565.246000,1,1
4,2,58,565.903000,565.905000,1,1
4,2,81,568.555000,568.557000,1,1
4,2,102,569.205000,569.207000,1,1
4,2,100,569.689000,569.691000,1,1
4,2,201,570.249000,570.251000,1,0
4,2,101,NaN,NaN,1,MISSING
4,2,103,571.858000,571.860000,1,1
4,2,102,572.510000,572.512000,1,NaN
4,2,100,573.217000,573.219000,1,NaN
4,2,103,575.169000,575.171000,1,NaN
4,2,50,576.111000,576.113000,1,NaN
4,2,81,578.772000,578.774000,1,NaN
4,2,64,579.419000,579.421000,1,NaN
4,2,81,582.083000,582.085000,1,NaN
5,1,57,149.290000,149.292000,1,1
5,1,81,151.942000,151.944000,1,1
5,1,58,152.618000,152.620000,1,1
5,1,81,155.270000,155.272000,1,1
5,1,102,155.937000,155.939000,1,1
5,1,100,156.813000,156.815000,1,1
5,1,101,NaN,NaN,1,MISSING
5,1,103,158.598000,158.600000,1,1
5,1,70,159.573000,159.575000,1,1
5,1,81,162.226000,162.228000,1,1
5,1,60,162.893000,162.895000,1,1
5,1,81,165.545000,165.547000,1,1
5,1,68,166.204000,166.206000,1,1
5,1,81,168.856000,168.858000,1,1
5,1,56,169.515000,169.517000,1,1
5,1,81,172.167000,172.169000,1,1
5,1,44,172.818000,172.820000,1,1
5,1,81,175.470000,175.472000,1,1
5,1,67,176.121000,176.123000,1,1
5,1,81,178.773000,178.775000,1,1
5,1,41,179.423000,179.425000,1,1
5,1,81,182.076000,182.078000,1,1
5,1,63,182.734000,182.736000,1,1
5,1,81,185.387000,185.389000,1,1
5,1,77,186.037000,186.039000,1,1
5,1,81,188.689000,188.691000,1,1
5,1,79,189.348000,189.350000,1,1
5,1,81,192.001000,192.003000,1,1
5,1,63,192.651000,192.653000,1,1
5,1,81,195.303000,195.305000,1,1
5,1,41,195.954000,195.956000,1,1
5,1,81,198.606000,198.608000,1,1
5,1,47,199.257000,199.259000,1,1
5,1,81,201.909000,201.911000,1,1
5,1,77,202.559000,202.561000,1,1
5,1,81,205.212000,205.214000,1,1
5,1,68,205.862000,205.864000,1,1
5,1,81,208.514000,208.516000,1,1
5,1,49,209.173000,209.175000,1,1
5,1,81,211.825000,211.827000,1,1
5,1,66,212.484000,212.486000,1,1
5,1,81,215.137000,215.139000,1,1
5,1,102,215.787000,215.789000,1,1
5,1,100,216.271000,216.273000,1,1
5,1,101,NaN,NaN,1,MISSING
5,1,103,218.439000,218.441000,1,1
5,1,50,219.398000,219.400000,1,1
5,1,81,222.051000,222.053000,1,1
5,1,50,222.701000,222.703000,1,1
5,1,81,225.353000,225.355000,1,1
5,1,80,226.012000,226.014000,1,1
5,1,81,228.665000,228.667000,1,1
5,1,72,229.315000,229.317000,1,1
5,1,81,231.967000,231.969000,1,1
5,1,75,232.626000,232.628000,1,1
5,1,81,235.278000,235.280000,1,1
5,1,61,235.937000,235.939000,1,1
5,1,81,238.590000,238.592000,1,1
5,1,102,239.240000,239.242000,1,1
5,1,100,239.707000,239.709000,1,1
5,1,101,NaN,NaN,1,MISSING
5,1,103,241.892000,241.894000,1,1
5,1,55,242.851000,242.853000,1,1
5,1,81,245.504000,245.506000,1,1
5,1,45,246.154000,246.156000,1,1
5,1,81,248.806000,248.808000,1,1
5,1,74,249.457000,249.459000,1,1
5,1,81,252.109000,252.111000,1,1
5,1,48,252.768000,252.770000,1,1
5,1,81,255.420000,255.422000,1,1
5,1,42,256.079000,256.081000,1,1
5,1,81,258.731000,258.733000,1,1
5,1,71,259.382000,259.384000,1,1
5,1,81,262.034000,262.036000,1,1
5,1,71,262.685000,262.687000,1,1
5,1,81,265.337000,265.339000,1,1
5,1,102,265.996000,265.998000,1,1
5,1,100,266.213000,266.215000,1,1
5,1,201,266.958000,266.960000,1,0
5,1,101,NaN,NaN,1,MISSING
5,1,103,268.648000,268.650000,1,1
5,1,73,269.315000,269.317000,1,1
5,1,81,271.967000,271.969000,1,1
5,1,64,272.635000,272.637000,1,1
5,1,81,275.295000,275.297000,1,1
5,1,72,275.954000,275.956000,1,1
5,1,81,278.606000,278.608000,1,1
5,1,62,279.257000,279.259000,1,1
5,1,81,281.909000,281.911000,1,1
5,1,59,282.568000,282.570000,1,1
5,1,81,285.220000,285.222000,1,1
5,1,43,285.879000,285.881000,1,1
5,1,81,288.531000,288.533000,1,1
5,1,67,289.182000,289.184000,1,1
5,1,81,291.834000,291.836000,1,1
5,1,46,292.485000,292.487000,1,1
5,1,81,295.137000,295.139000,1,1
5,1,52,295.787000,295.789000,1,1
5,1,81,298.440000,298.442000,1,1
5,1,102,299.090000,299.092000,1,1
5,1,100,299.974000,299.976000,1,1
5,1,101,NaN,NaN,1,MISSING
5,1,103,301.742000,301.744000,1,1
5,1,79,302.693000,302.695000,1,1
5,1,81,305.345000,305.347000,1,1
5,1,65,306.004000,306.006000,1,1
5,1,81,308.657000,308.658000,1,1
5,1,78,309.315000,309.317000,1,1
5,1,81,311.968000,311.970000,1,1
5,1,43,312.618000,312.620000,1,1
5,1,81,315.270000,315.272000,1,1
5,1,44,315.963000,315.965000,1,1
5,1,81,318.615000,318.617000,1,1
5,1,102,319.274000,319.276000,1,1
5,1,100,320.441000,320.443000,1,1
5,1,201,320.852000,320.854000,1,0
5,1,101,NaN,NaN,1,MISSING
5,1,103,321.926000,321.928000,1,1
5,1,102,322.585000,322.587000,1,1
5,1,100,322.818000,322.820000,1,1
5,1,201,323.262000,323.264000,1,0
5,1,101,NaN,NaN,1,MISSING
5,1,103,325.237000,325.239000,1,1
5,1,52,325.888000,325.890000,1,1
5,1,81,328.540000,328.542000,1,1
5,1,69,329.190000,329.192000,1,1
5,1,81,331.843000,331.845000,1,1
5,1,45,332.501000,332.503000,1,1
5,1,81,335.154000,335.156000,1,1
5,1,48,335.804000,335.806000,1,1
5,1,81,338.456000,338.458000,1,1
5,1,102,339.115000,339.117000,1,1
5,1,100,340.450000,340.452000,1,1
5,1,101,NaN,NaN,1,MISSING
5,1,103,341.768000,341.770000,1,1
5,1,62,342.727000,342.729000,1,1
5,1,81,345.379000,345.381000,1,1
5,1,75,346.038000,346.040000,1,1
5,1,81,348.690000,348.692000,1,1
5,1,42,349.332000,349.334000,1,1
5,1,81,351.984000,351.986000,1,1
5,1,53,352.635000,352.637000,1,1
5,1,81,355.287000,355.289000,1,1
5,1,47,355.938000,355.940000,1,1
5,1,81,358.590000,358.592000,1,1
5,1,76,359.241000,359.242000,1,1
5,1,81,361.893000,361.895000,1,1
5,1,78,362.552000,362.554000,1,1
5,1,81,365.204000,365.206000,1,1
5,1,57,365.854000,365.856000,1,1
5,1,81,368.507000,368.509000,1,1
5,1,61,369.157000,369.159000,1,1
5,1,81,371.809000,371.811000,1,1
5,1,66,372.468000,372.470000,1,1
5,1,81,375.120000,375.122000,1,1
5,1,53,375.771000,375.773000,1,1
5,1,81,378.423000,378.425000,1,1
5,1,54,379.082000,379.084000,1,1
5,1,81,381.734000,381.736000,1,1
5,1,76,382.393000,382.395000,1,1
5,1,81,385.045000,385.047000,1,1
5,1,60,385.696000,385.698000,1,1
5,1,81,388.348000,388.350000,1,1
5,1,46,389.007000,389.009000,1,1
5,1,81,391.659000,391.661000,1,1
5,1,102,392.318000,392.320000,1,1
5,1,100,392.668000,392.670000,1,1
5,1,201,393.012000,393.014000,1,0
5,1,101,NaN,NaN,1,MISSING
5,1,103,394.970000,394.972000,1,1
5,1,74,395.629000,395.631000,1,1
5,1,81,398.282000,398.283000,1,1
5,1,70,398.932000,398.934000,1,1
5,1,81,401.584000,401.586000,1,1
5,1,80,402.243000,402.245000,1,1
5,1,81,404.895000,404.897000,1,1
5,1,102,405.546000,405.548000,1,1
5,1,100,405.779000,405.781000,1,1
5,1,201,406.239000,406.241000,1,0
5,1,101,NaN,NaN,1,MISSING
5,1,103,408.198000,408.200000,1,1
5,1,64,408.857000,408.859000,1,1
5,1,81,411.509000,411.511000,1,1
5,1,54,412.160000,412.162000,1,1
5,1,81,414.812000,414.814000,1,1
5,2,37,436.071000,436.073000,1,1
5,2,81,438.724000,438.726000,1,1
5,2,4,439.391000,439.393000,1,1
5,2,81,442.060000,442.062000,1,1
5,2,1,442.710000,442.712000,1,1
5,2,81,445.363000,445.365000,1,1
5,2,25,446.013000,446.015000,1,1
5,2,81,448.665000,448.667000,1,1
5,2,102,449.324000,449.326000,1,1
5,2,100,449.808000,449.810000,1,1
5,2,201,450.218000,450.220000,1,0
5,2,101,NaN,NaN,1,MISSING
5,2,103,451.976000,451.978000,1,1
5,2,26,452.635000,452.637000,1,1
5,2,81,455.288000,455.290000,1,1
5,2,39,455.938000,455.940000,1,1
5,2,81,458.590000,458.592000,1,1
5,2,29,459.249000,459.251000,1,1
5,2,81,461.901000,461.903000,1,1
5,2,23,462.552000,462.554000,1,1
5,2,81,465.204000,465.206000,1,1
5,2,35,465.863000,465.865000,1,1
5,2,81,468.515000,468.517000,1,1
5,2,12,469.166000,469.168000,1,1
5,2,81,471.818000,471.820000,1,1
5,2,10,472.469000,472.471000,1,1
5,2,81,475.121000,475.123000,1,1
5,2,102,475.771000,475.773000,1,1
5,2,100,475.988000,475.990000,1,1
5,2,201,476.381000,476.383000,1,0
5,2,101,NaN,NaN,1,MISSING
5,2,103,478.424000,478.426000,1,1
5,2,102,479.082000,479.084000,1,1
5,2,100,479.316000,479.318000,1,1
5,2,201,479.693000,479.695000,1,0
5,2,101,NaN,NaN,1,MISSING
5,2,103,481.735000,481.737000,1,1
5,2,35,482.394000,482.396000,1,1
5,2,81,485.046000,485.048000,1,1
5,2,40,485.688000,485.690000,1,1
5,2,81,488.340000,488.342000,1,1
5,2,32,488.991000,488.993000,1,1
5,2,81,491.643000,491.645000,1,1
5,2,102,492.294000,492.296000,1,1
5,2,100,493.461000,493.463000,1,1
5,2,101,NaN,NaN,1,MISSING
5,2,103,494.946000,494.948000,1,1
5,2,3,495.905000,495.907000,1,1
5,2,81,498.557000,498.559000,1,1
5,2,24,499.216000,499.218000,1,1
5,2,81,501.868000,501.870000,1,1
5,2,5,502.510000,502.512000,1,1
5,2,81,505.163000,505.165000,1,1
5,2,102,505.813000,505.815000,1,1
5,2,100,506.681000,506.683000,1,1
5,2,101,NaN,NaN,1,MISSING
5,2,103,508.465000,508.467000,1,1
5,2,36,509.425000,509.427000,1,1
5,2,81,512.077000,512.079000,1,1
5,2,33,512.736000,512.738000,1,1
5,2,81,515.388000,515.390000,1,1
5,2,16,516.038000,516.040000,1,1
5,2,81,518.691000,518.693000,1,1
5,2,19,519.341000,519.343000,1,1
5,2,81,521.993000,521.995000,1,1
5,2,102,522.644000,522.646000,1,1
5,2,100,523.978000,523.980000,1,1
5,2,101,NaN,NaN,1,MISSING
5,2,103,525.296000,525.298000,1,1
5,2,21,526.255000,526.257000,1,1
5,2,81,528.908000,528.909000,1,1
5,2,28,529.566000,529.568000,1,1
